1,5458591,1,'Stock','AAPL',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
2,5458591,2,'Cryptocurrency','BTC',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
3,5458591,3,'Stock','GOOG',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
4,5458591,4,'Cryptocurrency','ETH',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
5,5458591,5,'Stock','AMZN',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
6,5458592,1,'Stock','AAPL',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
7,5458592,6,'Cryptocurrency','XRP',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
8,5458592,3,'Stock','GOOG',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
9,5458592,7,'Cryptocurrency','LTC',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
10,5458592,5,'Stock','AMZN',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
11,5458593,8,'Stock','MSFT',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
12,5458593,9,'Cryptocurrency','BNB',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
13,5458593,10,'Stock','NFLX',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
14,5458593,11,'Cryptocurrency','LINK',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
15,5458593,12,'Stock','TSLA',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
16,5458594,13,'Stock','NVDA',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
17,5458594,14,'Cryptocurrency','ADA',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
18,5458594,15,'Stock','FB',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
19,5458594,16,'Cryptocurrency','XLM',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
20,5458594,17,'Stock','NFLX',true,'2024-04-03 12:35:26.424514','2024-04-03 12:35:26.424514'
